index:ID,name,code,status,:LABEL,业绩变动,预计净利润(元),业绩变动幅度,业绩变动原因,预告类型,上年同期净利润(元),公告日期
202006,中孚实业,600595,normal,企业,"预计2019年1-12月归属于上市公司股东的净利润盈利:33,632.21万元-43,597.31万元,同比上年上升:35%-75%。	","3.36亿～4.36亿	","35%	～75%		","国家环保政策成效显现和公司竞争力的提升,促进了外加剂新材料行业集中度不断提升,公司外加剂新材料业务市场开拓成效显著,销售收入和盈利能力不断提升。","预增	","2.49亿	","2019-10-22	"
202007,航天信息,600271,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:12,300万元至14,300万元,同比上年增长:40.09%至62.86%。	","1.23亿～1.43亿	","40.09%	～62.86%		","1、公司2019年前三季度业绩同向上升,军品业务发展势头依旧强劲,控股子公司成都亚光电子股份有限公司新签订单量持续大幅增长,预计2019年前三季度成都亚光电子股份有限公司净利润为1.45亿元~1.55亿元,同比增长70.95%~82.74%。同时,报告期内公司船艇业务发展也相对平稳。根据公司对主要子公司持股比例及考虑编制合并报表时因并购形成的子公司资产评估增值补提的折旧摊销费用,2019年前三季度合并报表归属于上市公司股东的净利润预计在1.23亿元~1.43亿元之间。2、2019年前三季度预计非经常性损益对净利润影响金额为600万元。","预增	","8780万	","2019-10-14	"
202008,华东数控,2248,normal,企业,"预计2016年1-9月归属于上市公司股东的净利润2,700~3,000万元,与上年同期相比变动幅度在-5%至5%之间。	","2700万～3000万	","-5%	～5%		","公司财务报告审计截止日为2016年6月30日。财务报告截止日后至本招股意向书签署日,公司经营状况正常,经营模式、主要供应商、产品结构、主要客户、税收政策等可能影响投资者判断的重大事项方面未发生重大变化。","续盈	","2855万	","2016-08-08	"
202009,宁波银行,2142,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:14,962万元至16,282万元,同比上年增长:70%至85%。	","1.50亿～1.63亿	","70%	～85%		","1.随着海油市场需求的扩大,报告期公司海上石油业务合同机数量、飞行作业量、合同价格较去年同期有所增加,导致收入同比增加,经营业绩同比提升。2.控股子公司海直通用航空有限责任公司2019年通用航空发展专项资金补贴(人民币2,769.80万元)于2019年第三季度到账,而其2018年通用航空发展专项资金补贴则是在2018年10月份到账。","预增	","8801万	","2019-10-11	"
202010,新元科技,300472,normal,企业,"预计2016年1-12月归属于上市公司股东的净利润:10045万元-10290万元,较上期同比增长:6.24%-8.8%	","1.00亿～1.03亿	","6.24%	～8.8%		","截至本上市公告书签署日,本公司经营状况良好,主营业务、经营模式未发生重大变化,管理层及核心人员稳定,未出现对公司生产经营产生重大不利影响的事项,也未出现其他可能影响投资者判断的重大事项。公司2016年全年营业收入预计为109,300万元至110,800万元,与上年同期相比的变动比例为3.00%至4.50%;归属于母公司所有者的净利润预计为10,045万元至10,290万元,与上年同期相比的变动比例为6.24%至8.80%;扣除非经常性损益后归属于母公司所有者的净利润预计为9,499万元至9,744万元,与上年同期相比的变动比例为9.33%至12.15%。","略增	","9455万	","2016-11-18	"
202011,微光股份,2801,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利57,804.29万元-75,145.58万元,比上年同期增加0%-30%	","5.78亿～7.51亿	","0%	～30%		","1、磁性材料产业,公司通过新应用领域的拓展,提高了公司高端产品的收入占比,从而提升了盈利能力。2、太阳能光伏产业,公司通过增加高效PERC单晶电池片产能、提升产品转换率、开拓结构性市场空间,从而提升了盈利能力。","略增	","5.78亿	","2018-10-20	"
202012,中国神华,601088,normal,企业,"预计2017年1-12月归属于上市公司股东的净利润盈利25561.68万元-28969.9万元,同比上年增长50%-70%。	","2.56亿～2.90亿	","50%	～70%		","公司预计2017年度合并报表归属于上市公司股东的净利润与上年同期相比,将增加50%到70%,主要原因为:(一)主营业务影响。1、公司进一步推进营销创新,深挖渠道建设、品牌建设,收入同比增长5.5%(未经审计数);2、公司通过营销政策导向,营销结构升级,高端产品销售占比提升,有效提升了公司产品的盈利水平;(二)非经营性损益的影响。1、镇江市土地储备中心对公司位于京口区学府路北侧,东临恒美嘉园、南至古运河、西至焦顶山与江苏科技大附中,总面积118.35亩的地块实施收储,公司收到土地收储补偿款15,700万元,经公司财务部门初步测算,上述土地收储补偿预计将增加归属于上市公司股东的净利润为4,300万元左右(未经审计数);2、公司转让持有的南京消防器材和宁波大红鹰股权,预计将增加归属于上市公司股东的净利润为534万元左右(未经审计数)。(三)会计处理的影响会计处理对公司业绩预增没有重大影响。(四)其他影响公司不存在其他对业绩预增构成重大影响的因素。","预增	","1.70亿	","2018-01-25	"
202013,博实股份,2698,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润为3630000万元-3950000万元,同比增加10.2%-19.9%。	","363.00亿～395.00亿	","10.2%	～19.9%		","报告期内,公司积极应对市场环境变化,主业经营稳中有升,业务结构调整初见成效,经营业绩良好。","略增	","329.40亿	","2019-01-18	"
202014,白云山,600332,normal,企业,"预计2019年1-12月归属于上市公司股东的净利润盈利:8,801.82万元-10,872.83万元,同比增长70%-110%。	","8802万～1.09亿	","70%	～110%		","2018年公司实现归属于上市公司股东的净利润为5,177.54万元,预计2019年归属于上市公司股东的净利润较上年同期增加70%至110%,预计2019年归属于上市公司股东的净利润为8,801.82万元至10,872.83万元。预期净利润增加的主要原因是本期母公司生产保卫部产销量增加;经产能调整母公司混装炸药和子公司新疆雪峰爆破工程有限公司混装炸药产能释放在本期发挥经济效益。","预增	","5178万	","2019-10-28	"
202015,苏交科,300284,normal,企业,"预计2018年1-6月归属于上市公司股东的净利润盈利27,935万元-30,435万元,同比增长30.32%-41.99%。	","2.79亿～3.04亿	","30.32%	～41.99%		","(一)受益于国内庞大且日益增长的汽车保有量,公司销售渠道建设的优势显现,维护替换市场的销量比去年同期增长30%左右。(二)公司年初建成的全资子公司骆驼集团华南再生资源有限公司逐步释放产能,公司再生铅版块利润较去年同期有一倍以上增长。","略增	","2.14亿	","2018-07-13	"
202016,博雅生物,300294,normal,企业,"预计2017年1-12月归属于上市公司股东的净利润盈利为20,000万-22,000万元。	","2.00亿～2.20亿	","153.08%	～158.39%		","(一)主营业务影响
2017年度公司营业收入与上年同期相比增长明显,预计实现增长约80%,主要原因系公司房地产项目结算收入增长较快,利润增加。
(二)非经营性损益的影响
公司全资子公司天津市天房海滨建设发展有限公司收到投资收益7,709万元(详见编号2017-004、2017-005号公告),计入非经常性损益。扣除非经常性损益和相应的税费影响后,归属于上市公司的净利润约为1.32亿元至1.52亿元。","扭亏	","-3.77亿	","2018-01-27	"
202017,傲农生物,603363,normal,企业,"预计2019年1-12月归属于上市公司股东的净利润较上年同期有较大幅度增长。	","-	","-	","基于公司在手订单较上年同期有较大幅度增长,预测会对2019年年度的累计净利润产生积极影响。具体财务数据以公司披露的2019年年度报告为准,请广大投资者注意投资风险。","略增	","3175万	","2019-10-31	"
202018,辽宁成大,600739,normal,企业,"预计2018年1-12月归属于上市公司股东的净利润盈利:55,240万元-63,100万元,比上年同期增长:5.00%-20.00%	","5.52亿～6.31亿	","5%	～20%		","公司生产经营正常,销售队伍稳定,主要产品的销售持续稳定的增长,预计业绩将保持平稳增长。","略增	","5.26亿	","2018-10-25	"
202019,水井坊,600779,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润亏损:300万元至600万元。	","-600万～-300万	","-101.71%	～-100.86%		","本期归属于上市股东的净利润预计亏损300万元-600万元,主要原因为公司移动单机游戏运营业务和广告分发业务应收账款回款情况不理想,账龄增长,本期计提的资产减值损失大幅增加所致。","首亏	","3.50亿	","2019-10-15	"
202020,厦门空港,600897,normal,企业,"预计2019年1-9月归属于上市公司股东的净利润盈利:760万元至960万元,同比上年增长:191.46%至215.53%。	","760万～960万	","191.46%	～215.53%		","本报告期业绩较上年同期扭亏为盈,主要原因是公司在报告期内核销长期应付款项导致增加利润1,712.26万元。","扭亏	","-831万	","2019-10-15	"
202021,汇通能源,600605,normal,企业,"预计2019年1-12月归属于上市公司股东的净利润将较去年同期大幅增加。	","-	","-	","在公司基本面不发生重大改变的情况下,预计年初至下一报告期期末累计净利润将较去年同期大幅增加,主要系上年同期计提商誉减值损失,以及子公司北京漫游谷信息技术有限公司本期收入上升、成本费用减少等影响所致。","不确定	","-8.41亿	","2019-10-30	"
202022,富邦股份,300387,normal,企业,"预计2015年1-12月归属于上市公司股东的净利润约为13.9亿元以上,与上年同期相比增幅约为500%左右。	","13.90亿～88.52亿	","500%		","2015年度,蓝星安迪苏完成重大资产重组,即蓝星集团将拥有的蓝星安迪苏营养集团有限公司85%普通股股权置入公司,公司同时将原有业务置出公司。通过该次重组,蓝星安迪苏营养集团有限公司经营业绩计入公司,业绩实现大幅增加。","预增	","14.75亿	","2016-01-28	"
202023,黄山胶囊,2817,normal,企业,"预计2019年1-3月归属于上市公司股东的净利润盈利:8,000万元–10,000万元,比上年同期增长:43.48%-79.35%	","8000万～1.00亿	","43.48%	～79.35%		","(一)报告期内,本公司持续推进“科技+产业+园区”的长期发展战略,围绕“一个核心定位,两条发展主线、三项发展策略、四大业务群组”加速推进公司战略转型升级。报告期内,本公司取得了以下成果:1、本公司继续加大研发投入,强化研发队伍建设,推动核心研发实力稳步提升。继本公司参与的《数字电视广播系统与核心芯片的国产化》项目获得国家科技进步二等奖后,本公司主导研发的《电冰箱食品品质管理的关键技术研究及应用》项目荣获了2018年度中国轻工业联合会科学技术进步三等奖。2、报告期内,本公司预计实现营业收入约107亿元,与上年同期相比增长约38%。其中,本公司多媒体业务在转移至深圳康佳电子科技有限公司后,多举措推行机制变革,电商和海外业务增速显著;白电业务实行“康佳+新飞”双品牌运作,产业规模迅速扩大,报告期内实现销售收入超过10亿,与上年同期相比增长约47%;本公司新布局的水务治理、再生资源回收再利用以及新材料等业务在报告期内营业收入保持了高速增长,并中标了约32亿元的环保相关项目。3、本公司持续推进在滁州、宜宾、南京和遂宁等地的产业园项目。其中滁州康佳智能家电及装备产业园、宜宾智能终端高科技产业园、遂宁康佳电子科技产业园等项目已正式动工。(二)报告期内公司非经常性损益对净利润的影响较大,主要来源于转让下属公司部分股权及处置下属公司资产产生的非经常性损益。","预增	","5576万	","2019-04-12	"
